Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
The Whitethorn Gallery,https://thewhitethorngallery.ie/,353872275171,-10.0210035,53.4890736,Galway,Clifden,Republic of Ireland,"Craft,Shopping,Art Gallery"
Eamon Kelly Memorial Statue,,,-9.2719471,52.1166851,Kerry,,Ireland,Public Sculpture
Foust Gallery,http://www.sarafoustartist.com,353863366908,-9.293533,52.9398625,Clare,,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Avoca Mount Usher Gardens,https://www.avoca.com/en/stores-and-cafes/mount-usher,35340440116,-6.10654169999999,53.0087182,Wicklow,Ashford,Ireland,"Restaurant,Food and Drink,Shopping,Shopping Centres and Department Store,Gardens,Garden,Cafe,Vegetarian,Food Shops"
"The Old Bridge, Trim",,,-6.7910032,53.556326,Meath,Trim,Ireland,Historic Houses and Castle
Wellington Memorial,http://www.trimtown.ie/places-of-interest-in-trim-town-co-meath/wellington-memorial/,,-6.79374239999999,53.5521983999999,Meath,Trim,Ireland,"Historic Houses and Castle,Public Sculpture"
Rose of Tralee Statue,,,-9.7043707,52.2671298,Kerry,Tralee,Ireland,"Public Park,Nature and Wildlife,Public Sculpture"
The Courthouse Gallery & Studios,http://thecourthousegallery.com,353657071630,-9.2919669,52.9407303,Clare,,Ireland,"Craft,Shopping,Art Gallery"
Ballinamuck Visitor Centre,https://www.facebook.com/1798-Visitor-Centre-Ballinamuck-648915221856896/,353879613312,-7.7170386,53.8653036,Longford,Ballinamuck,Ireland,"Historic Houses and Castle,Museums and Attraction"
Lismore Library,http://waterfordlibraries.ie/branches/,353761102377,-7.9348626,52.1366658,Waterford,Lismore,Ireland,"Learning,Literary Ireland"
Michael Collins Monument,,,-8.8564753,51.8135505,Cork,,Ireland,Public Sculpture
Father Mathew Statue,,,-8.47032939999999,51.8999630999999,Cork,,Ireland,Public Sculpture
Ross Castle,https://heritageireland.ie/visit/places-to-visit/ross-castle/,353646635851,-9.53143809999999,52.0412494,Kerry,Killarney,Ireland,"Cruising,Cycling,Fishing,Angling,Photography,Learning,Walking,Historic Houses and Castle,Castle,National Park,National and Forest Park,Natural Landscape,Boat,Tour"
Knights and Conquests Exhibition Centre,https://www.knightsandconquests.ie,353867006715,-7.4969922,53.7751899,Longford,Granard,Ireland,"Activity Operator,Museums and Attraction,Tour"
The People's Museum of Limerick,http://peoplesmuseum.ie,353871095906,-8.6299147,52.6582447,Limerick,Limerick City,Republic of Ireland,Museums and Attraction
Clare Heritage & Genealogy Centre,http://www.clareroots.com,353656837955,-9.0627719,52.9449817,Clare,Corofin,Ireland,"Learning,Activity Operator,Tracing Your Ancestors,Museums and Attraction"
The Irish Workhouse Centre,http://www.irishworkhousecentre.ie,353909759200,-8.22380101827695,53.0988276375127,Galway,Portumna,Republic of Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Athenry Arts and Heritage Centre,https://www.athenryheritagecentre.com,35391844661,-8.746298,53.299265,Galway,Athenry,Ireland,"Learning,Museums and Attraction,Tour"
Dan O’Hara’s Homestead  - Connemara Heritage & History Centre,https://www.connemaraheritage.net/,3539521246,-9.9117698,53.4792441,Galway,Clifden,Ireland,"Restaurant,Learning,Museums and Attraction,Food and Drink"
Carlow County Museum,https://carlowmuseum.ie,353599131554,-6.92801979999999,52.8362239999999,Carlow,,Ireland,"Learning,Museums and Attraction"
Michael Collins House,http://michaelcollinshouse.ie,353238858676,-8.8914,51.6217,Cork,Clonakilty,Ireland,"Museums and Attraction,Food Shops,Shopping,Tour"
Killary Fjord Shellfish,http://www.KillaryFjordShellfish.com,353876407713,-9.8043011,53.6009459,Galway,,Ireland,"Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Learning,Visitor Farm,Tour"
Waterford Treasures Museums in the Viking Triangle,https://www.waterfordtreasures.com/,353761102501,-7.1076919,52.2595408,Waterford,,Ireland,"Museums and Attraction,Tour,Walking"
Francis Ledwidge Museum,http://www.francisledwidge.com,353419824544,-6.5274991,53.7071243,Meath,Slane,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Patrick Kavanagh Centre,https://www.patrickkavanaghcentre.com/,353429378560,-6.5769969,54.0016585,Monaghan,,Ireland,"Learning,Museums and Attraction,Literary Ireland,Tour"
Atlantic Air Adventures,https://atlanticairadventures.com,35361363687,-8.870205,52.713908,Clare,,Ireland,"Learning,Activity Operator,Museums and Attraction"
Father Peyton Centre,https://fatherpeytoncentre.ie/,3539645374,-9.0840683,54.0498936,Mayo,Ballina,Ireland,Museums and Attraction
Blackwater Castle,https://www.blackwatercastle.com/history-and-heritage/,3532226333,-8.460477,52.170583,Cork,Castletownroche,Ireland,"Castle,Historic Houses and Castle,Tour"
Allihies Copper Mine Museum,http://www.acmm.ie/theminemuseum,3532773218,-10.045585,51.638933,Cork,Allihies,Republic of Ireland,"Learning,Walking,Museums and Attraction,Cafe,Food and Drink"
Enniscorthy Castle,http://www.enniscorthycastle.ie,353539234699,-6.56722349999999,52.5014239,Wexford,Enniscorthy,Ireland,"Historic Houses and Castle,Castle,Tour"
Lismore Castle Art Gallery,http://www.lismorecastlearts.ie,3535854061,-7.9347132,52.1405878,Waterford,Lismore,Ireland,"Craft,Shopping,Art Gallery"
Highlanes Municipal Art Gallery,https://highlanes.ie/,353419803311,-6.34864739999999,53.7153681,Louth,Drogheda,Ireland,"Craft,Shopping,Learning,Historic Houses and Castle,Art Gallery,Church Abbey,Monastery,Churches,Abbeys and Monastery,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
The National 1798 Rebellion Centre,http://www.1798centre.ie/,353539237596,-6.5693797,52.4967188,Wexford,Enniscorthy,Ireland,"Museums and Attraction,Tour"
Ardfert Cathedral,https://heritageireland.ie/visit/places-to-visit/ardfert-cathedral/,353667134711,-9.78162969999999,52.3285242999999,Kerry,Ardfert,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Cork Butter Museum,http://thebuttermuseum.com/,353214300600,-8.476735,51.9027649999999,Cork,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
Old Irish Goat Visitor Centre,https://oldirishgoat.ie,,-9.756214,53.9060588999999,Mayo,,Ireland,"Learning,Shopping,Shopping Centres and Department Store,Visitor Farm,Food Shops"
Aughnanure Castle,https://heritageireland.ie/visit/places-to-visit/aughnanure-castle/,35391552214,-9.2757515,53.4187829,Galway,Oughterard,Ireland,"Castle,Historic Houses and Castle,Tour"
Lifford Old Courthouse,https://liffordoldcourthouse.com/,353749141733,-7.4786262,54.8332160999999,Donegal,Lifford,Ireland,"Museums and Attraction,Food and Drink,Restaurant,Tour"
Sam Maguire Visitor Experience,http://fanlobbus.ie/Sam-Maguire.htm,353872390849,-9.11039919999999,51.7221878999999,Cork,Dunmanway,Ireland,"Gaa,Learning,Activity Operator,Museums and Attraction"
Holycross Abbey,http://www.holycrossabbey.ie,35350443124,-7.8681021,52.6395472,Tipperary,Holycross,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping,Tour"
Michael Davitt Museum,http://www.michaeldavittmuseum.ie,353949031942,-9.1307741,53.921068,Mayo,,Ireland,"Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Ruins,Historic Houses and Castle,Activity Operator"
South Tipperary Arts Centre,https://www.southtippartscentre.ie/,353526127877,-7.69873379999999,52.3531998,Tipperary,Raheen,Ireland,"Craft,Shopping,Learning,Art Gallery"
Dingle Whiskey Distillery,http://dingledistillery.ie,353664029011,-10.2892974,52.1418288,Kerry,,Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Dunbrody Famine Ship Experience and Restaurant,https://www.dunbrody.com,35351425239,-6.9478547,52.3938096,Wexford,New Ross,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Tour"
Dungarvan Castle,https://heritageireland.ie/places-to-visit/dungarvan-castle/,3535848144,-7.6161511054878,52.0892648611029,Waterford,Dungarvan,Republic of Ireland,"Historic Houses and Castle,Castle,Museums and Attraction"
The Kennedy Homestead,http://www.kennedyhomestead.ie,35351388264,-6.9808663,52.3463063999999,Wexford,Dunganstown,Ireland,"Photography,Learning,Museums and Attraction,Tour"
Michael Collins Centre,http://www.michaelcollinscentre.com,353238846107,-8.82139099999999,51.6431607,Cork,Clonakilty,Ireland,"Learning,Museums and Attraction,Tour"
"The Quiet Man Museum, Tours & Giftshop",http://www.quietmanmuseum.com,353949546089,-9.28811549999999,53.5408714,Mayo,Cong,Ireland,"Transport,Movies,Cinema,Venue,Activity Operator,Museums and Attraction,Tour,Coach,Road"
The Music Makers of West Clare,http://www.themusicmakers.ie,353657085785,-9.40333139999999,52.8540133,Clare,,Ireland,"Learning,Museums and Attraction"
St Brigid's Well & Shrine,,,-7.352575,53.5495302,Westmeath,,Ireland,Public Sculpture
Ballinastoe and Lower Vartry Reservoir,https://www.sportireland.ie/outdoors/walking/trails/roundwood-reservoir-lower-vartry-trail,,-6.20224303535155,53.0912329981869,Wicklow,Roundwood,Ireland,"Walking,Natural Landscape"
Skibbereen Heritage Centre,https://skibbheritage.com/,3532840900,-9.271913,51.5508649999999,Cork,Skibbereen,Ireland,"Tracing Your Ancestors,Museums and Attraction"
Finnerty's Mills,https://www.facebook.com/FinnertysMills/,353863855657,-8.4623733,53.1609948,Galway,Leitrim,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction"
Joan Clancy Art Gallery,https://www.joanclancygallery.com/,3535846205,-7.59762776736675,52.0571518478223,Waterford,Ring,Republic of Ireland,"Craft,Shopping,Art Gallery"
